C101.txt; 827,30; 300;   10
RC205.txt; 1188,20; 165;    9
RC202.txt; 1126,50; 219;    9
C101.txt; 827,30; 19;   10
C101.txt; 827,30; 79;   10
RC205.txt; 1192,80; 300;    7
RC208.txt; 798,50; 300;    5
C101.txt; 827,30; 73;   10
C101.txt; 827,30; 21;   10
C101.txt; 827,30; 75;   10
RC205.txt; 1199,70; 300;    9
